siren;nom;nature;fiscalite;ptot;nb_com;insee;nom_com;ptot_com;pmun_com
240100826;CC du Canton de Pont de Veyle;CC;TPU;11412;12;1306;Pont-de-Veyle;1571;1484
240100826;CC du Canton de Pont de Veyle;CC;TPU;11412;12;1179;Grièges;1654;1598
240100834;CC Pont dAin - Priay - Varambon;CC;TPU;3926;3;1430;Varambon;396;385
240100834;CC Pont dAin - Priay - Varambon;CC;TPU;3926;3;1314;Priay;1170;1152
240100834;CC Pont dAin - Priay - Varambon;CC;TPU;3926;3;1304;Pont-d'Ain;2360;2307
240100842;CC Bresse - Dombes - Sud Revermont;CC;TPU;5523;6;1425;La Tranclière;302;300
240100842;CC Bresse - Dombes - Sud Revermont;CC;TPU;5523;6;1197;Journans;340;330
240100842;CC Bresse - Dombes - Sud Revermont;CC;TPU;5523;6;1151;Druillat;887;882
240100842;CC Bresse - Dombes - Sud Revermont;CC;TPU;5523;6;1422;Tossiat;1141;1115
240100842;CC Bresse - Dombes - Sud Revermont;CC;TPU;5523;6;1374;Saint-Martin-du-Mont;1328;1302
240100842;CC Bresse - Dombes - Sud Revermont;CC;TPU;5523;6;1069;Certines;1525;1504
240100875;CC Centre Dombes;CC;TPU;14449;13;1045;Birieux;146;145
240100875;CC Centre Dombes;CC;TPU;14449;13;1359;Saint-Germain-sur-Renon;220;215
240100875;CC Centre Dombes;CC;TPU;14449;13;1207;Lapeyrouse;228;226
240100875;CC Centre Dombes;CC;TPU;14449;13;1382;Sainte-Olive;255;253
240100875;CC Centre Dombes;CC;TPU;14449;13;1085;La Chapelle-du-Châtelard;266;263
240100875;CC Centre Dombes;CC;TPU;14449;13;1052;Bouligneux;296;290
240100875;CC Centre Dombes;CC;TPU;14449;13;1261;Monthieux;588;578
240100875;CC Centre Dombes;CC;TPU;14449;13;1235;Marlieux;682;677
240100875;CC Centre Dombes;CC;TPU;14449;13;1371;Saint-Marcel;1066;1059
240100875;CC Centre Dombes;CC;TPU;14449;13;1383;Saint-Paul-de-Varax;1202;1187
240100875;CC Centre Dombes;CC;TPU;14449;13;1248;Mionnay;2125;2109
240100875;CC Centre Dombes;CC;TPU;14449;13;1333;Saint-André-de-Corcy;3125;3101
240100875;CC Centre Dombes;CC;TPU;14449;13;1443;Villars-les-Dombes;4250;4190
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1002;L'Abergement-de-Varey;173;168
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1198;Joyeux;209;206
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1411;Souclin;225;221
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1260;Le Montellier;223;221
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1349;Saint-Eloi;420;402
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1008;Ambutrix;594;586
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1156;Faramans;598;592
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1379;Saint-Maurice-de-Rémens;648;603
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1366;Sainte-Julie;638;628
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1041;Bettant;695;683
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1149;Douvres;787;769
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1390;Saint-Vulbas;814;804
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1088;Charnoz-sur-Ain;816;810
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1054;Bourg-Saint-Christophe;841;824
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1047;Blyes;856;837
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1325;Rignieux-le-Franc;854;839
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1386;Saint-Sorlin-en-Bugey;989;939
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1444;Villebois;982;954
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1396;Sault-Brénaz;980;973
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1431;Vaux-en-Bugey;1024;1003
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1213;Leyment;1058;1043
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1361;Saint-Jean-de-Niost;1100;1082
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1290;Pérouges;1119;1103
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1099;Chazey-sur-Ain;1209;1200
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1089;Château-Gaillard;1403;1370
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1345;Saint-Denis-en-Bugey;1975;1944
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1378;Saint-Maurice-de-Gourdans;1974;1949
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1007;Ambronay;2247;2146
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1224;Loyettes;2354;2322
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1450;Villieu-Loyes-Mollon;2431;2407
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1202;Lagnieu;5980;5882
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1244;Meximieux;6918;6840
240100883;CC de la plaine de l'Ain;CC;TPU;55061;33;1004;Ambérieu-en-Bugey;11927;11386
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1413;Surjoux;69;69
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1298;Plagne;85;83
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1174;Giron;103;100
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1448;Villes;283;268
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1257;Montanges;286;282
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1044;Billiat;419;411
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1357;Saint-Germain-de-Joux;489;476
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1114;Confort;503;499
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1081;Champfromier;608;593
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1205;Lancrans;944;935
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1189;Injoux-Génissiat;989;970
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1091;Châtillon-en-Michaille;2668;2641
240100891;CC du Bassin Bellegardien;CC;4TX;18775;13;1033;Bellegarde-sur-Valserine;11329;10843
240100909;CC Lac de Nantua;CC;4TX;9711;11;1204;Lalleyriat;196;195
240100909;CC Lac de Nantua;CC;4TX;9711;11;1087;Charix;273;265
240100909;CC Lac de Nantua;CC;4TX;9711;11;1300;Le Poizat;350;321
240100909;CC Lac de Nantua;CC;4TX;9711;11;1011;Apremont;338;329
240100909;CC Lac de Nantua;CC;4TX;9711;11;1063;Brion;581;559
240100909;CC Lac de Nantua;CC;4TX;9711;11;1274;Les Neyrolles;625;617
240100909;CC Lac de Nantua;CC;4TX;9711;11;1228;Maillat;679;664
240100909;CC Lac de Nantua;CC;4TX;9711;11;1170;Géovreissiat;718;714
240100909;CC Lac de Nantua;CC;4TX;9711;11;1307;Port;931;913
240100909;CC Lac de Nantua;CC;4TX;9711;11;1373;Saint-Martin-du-Frêne;1065;1050
240100909;CC Lac de Nantua;CC;4TX;9711;11;1269;Nantua;3955;3902
240200261;CA de Saint Quentin;CA;TPU;78137;19;2214;Contescourt;76;74
240200261;CA de Saint Quentin;CA;TPU;78137;19;2142;Castres;168;164
240200261;CA de Saint Quentin;CA;TPU;78137;19;2310;Fieulaine;258;253
240200261;CA de Saint Quentin;CA;TPU;78137;19;2637;Remaucourt;372;372
240200261;CA de Saint Quentin;CA;TPU;78137;19;2288;Essigny-le-Petit;378;377
240200261;CA de Saint Quentin;CA;TPU;78137;19;2322;Fontaine-Notre-Dame;394;382
240200261;CA de Saint Quentin;CA;TPU;78137;19;2659;Rouvroy;437;425
240200261;CA de Saint Quentin;CA;TPU;78137;19;2481;Mesnil-Saint-Laurent;445;426
240200261;CA de Saint Quentin;CA;TPU;78137;19;2319;Fonsommes;560;554
240200261;CA de Saint Quentin;CA;TPU;78137;19;2525;Morcourt;593;578
240200261;CA de Saint Quentin;CA;TPU;78137;19;2303;Fayet;598;580
240200261;CA de Saint Quentin;CA;TPU;78137;19;2571;Omissy;1084;745
240200261;CA de Saint Quentin;CA;TPU;78137;19;2420;Lesdins;774;750
240200261;CA de Saint Quentin;CA;TPU;78137;19;2359;Grugies;929;906
240200261;CA de Saint Quentin;CA;TPU;78137;19;2549;Neuville-Saint-Amand;922;908
240200261;CA de Saint Quentin;CA;TPU;78137;19;2383;Homblières;1501;1462
240200261;CA de Saint Quentin;CA;TPU;78137;19;2371;Harly;1849;1803
240200261;CA de Saint Quentin;CA;TPU;78137;19;2340;Gauchy;5707;5621
240200261;CA de Saint Quentin;CA;TPU;78137;19;2691;Saint-Quentin;61092;59062
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2345;Gibercourt;37;37
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2149;Cerizy;50;48
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2732;Surfontaine;83;83
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2446;Ly-Fontaine;88;87
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2170;Châtillon-sur-Oise;129;128
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2640;Renansart;178;176
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2605;Pleine-Selve;180;179
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2066;Benay;190;187
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2075;Berthenicourt;210;200
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2592;Parpeville;220;219
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2813;Villers-le-Sec;240;236
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2636;Regny;254;247
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2123;Brissay-Choigny;314;301
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2184;Chevresis-Monceau;373;368
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2639;Remigny;375;369
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2721;Sissy;510;502
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2306;La Ferté-Chevresis;578;567
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2483;Mézières-sur-Oise;580;567
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2124;Brissy-Hamégicourt;638;626
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2717;Séry-lès-Mézières;634;627
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2532;Moy-de-l'Aisne;1021;1002
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2387;Itancourt;1061;1048
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2287;Essigny-le-Grand;1223;1196
240200279;CC de la Vallée de l'Oise;CC;4TX;11313;24;2648;Ribemont;2147;2096
240200402;CC du Val d'Origny;CC;4TX;3492;4;2552;Neuvillette;199;196
240200402;CC du Val d'Origny;CC;4TX;3492;4;2741;Thenelles;573;570
240200402;CC du Val d'Origny;CC;4TX;3492;4;2503;Mont-d'Origny;930;919
240200402;CC du Val d'Origny;CC;4TX;3492;4;2575;Origny-Sainte-Benoite;1790;1769
240200410;CC du Laonnois;CC;4TX;43919;37;2024;Arrancy;50;50
240200410;CC du Laonnois;CC;4TX;43919;37;2150;Cerny-en-Laonnois;54;54
240200410;CC du Laonnois;CC;4TX;43919;37;2501;Montchâlons;66;65
240200410;CC du Laonnois;CC;4TX;43919;37;2573;Orgeval;67;66
240200410;CC du Laonnois;CC;4TX;43919;37;2088;Bièvres;80;76
240200410;CC du Laonnois;CC;4TX;43919;37;2508;Monthenault;106;106
240200410;CC du Laonnois;CC;4TX;43919;37;2151;Cerny-lès-Bucy;115;114
240200410;CC du Laonnois;CC;4TX;43919;37;2471;Martigny-Courpierre;123;122
240200410;CC du Laonnois;CC;4TX;43919;37;2429;Lierval;133;132
240200410;CC du Laonnois;CC;4TX;43919;37;2205;Colligis-Crandelain;149;145
240200410;CC du Laonnois;CC;4TX;43919;37;2561;Nouvion-le-Vineux;179;169
240200410;CC du Laonnois;CC;4TX;43919;37;2132;Bucy-lès-Cerny;173;170
240200410;CC du Laonnois;CC;4TX;43919;37;2407;Laniscourt;185;185
240200410;CC du Laonnois;CC;4TX;43919;37;2765;Vaucelles-et-Beffecourt;202;196
240200410;CC du Laonnois;CC;4TX;43919;37;2294;Etouvelles;200;199
240200410;CC du Laonnois;CC;4TX;43919;37;2158;Chamouille;205;204
240200410;CC du Laonnois;CC;4TX;43919;37;2413;Laval-en-Laonnois;220;213
240200410;CC du Laonnois;CC;4TX;43919;37;2791;Veslud;259;252
240200410;CC du Laonnois;CC;4TX;43919;37;2489;Molinchart;283;276
240200410;CC du Laonnois;CC;4TX;43919;37;2587;Parfondru;302;295
240200410;CC du Laonnois;CC;4TX;43919;37;2196;Clacy-et-Thierret;310;304
240200410;CC du Laonnois;CC;4TX;43919;37;2621;Presles-et-Thierny;352;344
240200410;CC du Laonnois;CC;4TX;43919;37;2282;Eppes;359;349
240200410;CC du Laonnois;CC;4TX;43919;37;2080;Besny-et-Loizy;361;350
240200410;CC du Laonnois;CC;4TX;43919;37;2697;Samoussy;394;376
240200410;CC du Laonnois;CC;4TX;43919;37;2824;Vorges;387;377
240200410;CC du Laonnois;CC;4TX;43919;37;2153;Cessières;454;437
240200410;CC du Laonnois;CC;4TX;43919;37;2309;Festieux;512;509
240200410;CC du Laonnois;CC;4TX;43919;37;2191;Chivy-lès-Etouvelles;556;542
240200410;CC du Laonnois;CC;4TX;43919;37;2821;Vivaise;718;702
240200410;CC du Laonnois;CC;4TX;43919;37;2157;Chambry;792;785
240200410;CC du Laonnois;CC;4TX;43919;37;2497;Mons-en-Laonnois;977;947
240200410;CC du Laonnois;CC;4TX;43919;37;2037;Aulnois-sous-Laon;1236;1218
240200410;CC du Laonnois;CC;4TX;43919;37;2128;Bruyères-et-Montbérault;1566;1512
240200410;CC du Laonnois;CC;4TX;43919;37;2238;Crépy;1748;1708
240200410;CC du Laonnois;CC;4TX;43919;37;2028;Athies-sous-Laon;2168;2132
240200410;CC du Laonnois;CC;4TX;43919;37;2408;Laon;27878;25772
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2122;Brie;69;69
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2651;Rogécourt;92;92
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2685;Saint-Nicolas-aux-Bois;94;93
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2016;Andelain;164;159
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2262;Deuillet;171;165
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2473;Mayot;178;176
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2716;Servais;240;240
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2017;Anguilcourt-le-Sart;273;268
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2492;Monceau-lès-Leups;436;426
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2329;Fourdrain;439;433
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2074;Bertaucourt-Epourdon;521;515
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2002;Achery;552;540
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2260;Danizy;569;560
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2746;Travecy;654;643
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2165;Charmes;1816;1749
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2680;Saint-Gobain;2377;2340
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2304;La Fère;2941;2817
240200428;CC des Villes d'Oyse;CC;4TX;14607;18;2059;Beautor;3021;2977
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2087;Bieuxy;25;25
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2254;Cutry;101;98
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2034;Audignicourt;98;98
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2415;Laversine;99;99
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2762;Vassens;129;126
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2793;Vézaponin;133;129
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2736;Tartiers;169;168
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2562;Nouvron-Vingré;204;200
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2667;Saconin-et-Breuil;235;234
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2672;Saint-Bandry;241;238
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2528;Mortefontaine;256;253
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2267;Dommiers;283;279
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2277;Epagny;334;333
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2673;Saint-Christophe-à-Berry;348;347
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2687;Saint-Pierre-Aigle;357;356
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2527;Morsain;426;417
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2201;Coeuvres-et-Valsery;435;432
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2326;Fontenoy;542;532
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2071;Berny-Rivière;587;582
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2514;Montigny-Lengrain;644;635
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2598;Pernant;654;646
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2643;Ressons-le-Long;755;740
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2011;Ambleny;1215;1112
240200436;CC des Pays de la Vallée de l'Aisne;CC;4TX;10104;24;2795;Vic-sur-Aisne;1834;1791
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2044;Bancigny;33;32
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2547;La Neuville-Housset;50;50
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2384;Houry;60;57
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2688;Saint-Pierre-lès-Franqueville;63;60
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2357;Gronard;80;78
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2823;Voharies;80;78
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2463;Marfontaine;92;88
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2068;Berlancourt;95;93
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2206;Colonfay;97;95
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2623;Prisces;111;105
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2652;Rogny;118;116
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2584;Papleux;119;118
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2725;Sommeron;125;122
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2331;Franqueville;123;123
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2284;Erloy;125;123
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2276;Englancourt;126;125
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2535;Nampcelles-la-Cour;135;133
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2040;Autreppes;143;142
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2269;Dorengt;149;142
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2444;Lugny;145;145
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2670;Saint-Algis;150;146
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2342;Gergny;152;151
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2731;Le Sourd;154;152
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2377;Haution;155;153
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2116;Braye-en-Thiérache;155;153
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2136;Burelles;157;154
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2182;Chevennes;156;155
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2404;Landouzy-la-Cour;178;173
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2385;Housset;194;193
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2067;Bergues-sur-Sambre;199;195
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2832;Wiège-Faty;207;200
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2418;Lerzy;214;212
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2337;Froidestrées;220;216
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2401;Laigny;225;221
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2373;Hary;238;232
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2379;Le Hérie-la-Viéville;333;235
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2657;Rougeries;243;241
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2369;Harcigny;264;264
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2324;Fontenelle;279;272
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2403;Landifay-et-Bertaignemont;280;277
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2445;Luzoir;285;279
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2419;Leschelles;287;282
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2740;Thenailles;295;284
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2728;Sorbais;292;286
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2629;Puisieux-et-Clanlieu;301;299
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2050;Barzy-en-Thiérache;320;313
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2341;Gercy;318;315
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2681;Saint-Gobert;324;320
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2491;Monceau-le-Neuf-et-Faucouzy;332;330
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2759;La Vallée-au-Blé;342;342
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2548;La Neuville-lès-Dorengt;351;348
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2826;Voulpaix;378;368
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2650;Rocquigny;399;392
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2308;Fesmy-le-Sart;471;463
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2416;Lemé;482;474
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2197;Clairfontaine;575;497
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2109;La Bouteille;520;508
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2608;Plomion;540;518
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2321;Fontaine-lès-Vervins;1097;811
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2286;Esquéhéries;876;866
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2295;Etréaupont;947;933
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2668;Sains-Richaumont;975;951
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2312;La Flamengrie;1113;1099
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2135;Buironfosse;1216;1203
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2103;Boué;1307;1288
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2141;La Capelle;2118;2007
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2789;Vervins;2861;2653
240200444;CC de la Thiérache du Centre;CC;4TX;28511;68;2558;Le Nouvion-en-Thiérache;2967;2917
240200451;CC de la Thiérache d'Aumale;CC;4TX;6137;12;2647;Ribeauville;75;74
240200451;CC de la Thiérache d'Aumale;CC;4TX;6137;12;2683;Saint-Martin-Rivière;122;119
240200451;CC de la Thiérache d'Aumale;CC;4TX;6137;12;2760;La Vallée-Mulâtre;146;145
240200451;CC de la Thiérache d'Aumale;CC;4TX;6137;12;2488;Molain;152;151
240200451;CC de la Thiérache d'Aumale;CC;4TX;6137;12;2779;Vénérolles;271;265
240200451;CC de la Thiérache d'Aumale;CC;4TX;6137;12;2366;Hannapes;284;278
240200451;CC de la Thiérache d'Aumale;CC;4TX;6137;12;2358;Grougis;351;350
